module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,axle_load_kip,wheel_load_kip,tire_pressure_psi,subbase_material,k_eff_pci,radius_relative_stiffness_in,contact_radius_in,equivalent_resisting_radius_b_in,edge_stress_psi,Mu_kip_in_per_ft,As_per_ft_in2,effective_depth_in,a_in,Mn_kip_in_per_ft,phi_Mn_kip_in_per_ft,Mcr_kip_in_per_ft,demand_capacity_ratio,cracking_ratio,epsilon_t,reinforcement_directions,parking_lot_area_sf,roadway_area_sf,total_area_sf,concrete_volume_cy_total,subbase_volume_cy_total,class_a_lap_length_in,rebar_stock_length_ft,parking_lot_reinforcement_directions,roadway_reinforcement_directions,parking_lot_rebar_length_ft,roadway_rebar_length_ft,total_rebar_length_ft_with_laps,parking_lot_longitudinal_bar_count,parking_lot_transverse_bar_count,roadway_longitudinal_bar_count,roadway_transverse_bar_count,roadway_longitudinal_splices_per_bar,roadway_transverse_splices_per_bar,parking_lot_longitudinal_splices_per_bar,parking_lot_transverse_splices_per_bar,steel_weight_lb_total,steel_weight_ton_total,feasible,warnings,lcc_analysis_period_yr,lcc_end_of_service_life_yr,lcc_real_discount_rate,rsmeans_saginaw_county_location_factor,maintenance_present_worth,initial_concrete_cost,initial_57_stone_cost,initial_reinforcing_steel_cost,initial_fiber_cost,initial_construction_cost,end_of_life_concrete_tons,end_of_life_demo_cost_future,end_of_life_crushing_cost_future,end_of_life_subbase_removal_cost_future,end_of_life_recycled_aggregate_credit_future,end_of_life_net_future_cost,end_of_life_pv_factor,end_of_life_present_worth,total_present_worth,present_worth_per_sf,fe3_psi,concrete_MR_psi,Re3_decimal,Re3_percent,tufstrand_dosage_lb_per_cy,Mn_FRC_kip_in_per_ft,Mtotal_FRC_kip_in_per_ft,phi_FRC,phi_Mtotal_FRC_kip_in_per_ft,fe3_psi_for_lcc_lca_mapping,fiber_quantity_note
SRC,10,10,#5,12,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.31,6.6875,0.40522875816993464,120.61887254901961,108.55698529411765,130.0,0.37907433283664377,0.31654743673173075,0.037844984879032255,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,239617.0221923042,0.0,884617.0221923043,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,924623.4134130229,10.751435039686312,,,,,,,,,,,
SRC,10,10,#5,15,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.24799999999999997,6.6875,0.32418300653594767,97.09807843137253,87.38827058823527,130.0,0.4709003450706234,0.31654743673173075,0.04805623109879032,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,76838.28340584334,37273.3386706154,114111.62207645873,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,120371.91245426444,60.18595622713222,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,192595.0599268231,0.0,837595.0599268231,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,877601.4511475418,10.204668036599323,,,,,,,,,,,
SRC,10,10,#5,18,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.20666666666666667,6.6875,0.2701525054466231,81.25005446623094,73.12504901960784,130.0,0.5627506213922766,0.31654743673173075,0.05826747731854837,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,64111.56131315591,32888.24000348417,96999.80131664008,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,102321.31819442795,51.16065909721397,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,163714.10911108472,0.0,808714.1091110847,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,848720.5003318033,9.868843027113993,,,,,,,,,,,
SRC,10,10,#5,24,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.155,6.6875,0.20261437908496732,61.2515931372549,55.12643382352941,130.0,0.746487010330797,0.31654743673173075,0.07868996975806451,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,48203.15869729662,24118.042669221726,72321.20136651835,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,76288.82283037595,38.144411415187975,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,122062.11652860152,0.0,767062.1165286015,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,807068.5077493201,9.38451753196884,,,,,,,,,,,
SRC,10,10,#6,6,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.88,6.625,1.1503267973856208,319.4313725490196,287.4882352941177,130.0,0.14314035053651808,0.31654743673173075,0.0112541015625,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,681842.1049769389,0.0,1326842.104976939,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,1366848.4961976577,15.893587165089043,,,,,,,,,,,
SRC,10,10,#6,8,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.66,6.625,0.8627450980392157,245.2676470588235,220.74088235294118,130.0,0.18642295136488882,0.31654743673173075,0.01600546875,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,513001.33375331364,0.0,1158001.3337533136,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,1198007.7249740323,13.93032238341898,,,,,,,,,,,
SRC,10,10,#6,10,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.528,6.625,0.6901960784313725,198.9472941176471,179.05256470588236,130.0,0.22982729592687634,0.31654743673173075,0.020756835937500002,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,411696.87101913826,0.0,1056696.8710191383,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,1096703.2622398569,12.75236351441694,,,,,,,,,,,
SRC,10,10,#6,12,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.44,6.625,0.5751633986928104,167.3078431372549,150.57705882352943,130.0,0.2732897500897039,0.31654743673173075,0.025508203125000004,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,97024.03985384939,46642.24320585341,143666.2830597028,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,215100.35158105503,107.55017579052752,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,344160.56252968806,0.0,989160.562529688,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,1029166.9537504066,11.967057601748914,,,,,,,,,,,
SRC,10,10,#6,15,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.35200000000000004,6.625,0.46013071895424845,135.06101960784315,121.55491764705884,130.0,0.338539711693192,0.31654743673173075,0.032635253906249995,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,77715.94008701202,37758.00640473847,115473.94649175048,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,172890.15877514865,86.44507938757432,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,276624.25404023787,0.0,921624.2540402379,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,961630.6452609565,11.181751689080889,,,,,,,,,,,
SRC,10,10,#6,18,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.29333333333333333,6.625,0.38344226579520696,113.22570806100218,101.90313725490196,130.0,0.4038262990097045,0.31654743673173075,0.0397623046875,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,64843.87357578709,33315.88800418101,98159.7615799681,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,146966.97636556334,73.48348818278167,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,235147.16218490133,0.0,880147.1621849013,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,920153.5534056199,10.699459923321163,,,,,,,,,,,
SRC,10,10,#6,24,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.22,6.625,0.2875816993464052,85.55196078431372,76.99676470588236,130.0,0.5344531933558132,0.31654743673173075,0.05401640625,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,48753.79043675594,24431.651203066074,73185.441639822,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,109574.86956628907,54.78743478314453,True,,50,50,0.03,1.0,0.0,491049.3827160494,153950.61728395062,175319.7913060625,0.0,820319.7913060625,5375.0,111481.48148148149,48375.0,47777.77777777778,32250.0,175384.25925925927,0.22810707978975348,40006.391220718666,860326.1825267811,10.00379282007885,,,,,,,,,,,
SRC,10,12,#3,6,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.22,8.8125,0.2875816993464052,114.42696078431374,102.98426470588237,187.2,0.41355662780768926,0.2275097501550168,0.07284257812500002,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,20.124611797498112,40.0,2.0,1.0,187007.26934401813,87556.71360571406,274563.9829497322,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,102770.82417354561,51.3854120867728,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,164433.31867767297,0.0,907643.1952208829,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,953471.1748121987,11.086874125723241,,,,,,,,,,,
SRC,10,12,#3,8,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.165,8.8125,0.21568627450980393,86.17610294117648,77.55849264705883,187.2,0.549131678239678,0.2275097501550168,0.09812343749999998,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,20.124611797498112,40.0,2.0,1.0,140372.1446354714,66201.41760432038,206573.5622397918,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,77321.63197725541,38.660815988627704,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,123714.61116360866,0.0,866924.4877068185,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,912752.4672981343,10.613400782536447,,,,,,,,,,,
SRC,10,12,#3,10,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.132,8.8125,0.17254901960784313,69.11170588235294,62.20053529411764,187.2,0.6847179855869648,0.2275097501550168,0.123404296875,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,20.124611797498112,40.0,2.0,1.0,112391.06981034338,53388.24000348418,165779.30981382757,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,62052.1166594813,31.02605832974065,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,99283.38665517008,0.0,842493.26319838,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,888321.2427896959,10.32931677662437,,,,,,,,,,,
SRC,10,12,#3,12,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.11,8.8125,0.1437908496732026,57.68799019607843,51.9191911764706,187.2,0.8203098750952912,0.2275097501550168,0.14868515625,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,20.124611797498112,40.0,2.0,1.0,93737.0199269247,44846.12160292671,138583.14152985142,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,51872.43978096522,25.93621989048261,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,82995.90364954436,0.0,826205.7801927542,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,872033.7597840701,10.139927439349652,,,,,,,,,,,
SRC,10,12,#4,6,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.4000000000000001,8.75,0.5228758169934641,203.72549019607843,183.3529411764706,187.2,0.23228329447973223,0.2275097501550168,0.038417578125,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,189193.02579202416,88725.61814095205,277918.6439329762,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,189139.07712105327,94.56953856052664,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,302622.52339368523,0.0,1045832.3999368951,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1091660.379528211,12.693725343351291,,,,,,,,,,,
SRC,10,12,#4,8,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.30000000000000004,8.75,0.39215686274509814,153.97058823529414,138.57352941176475,187.2,0.30734459466977615,0.2275097501550168,0.05222343749999999,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,142012.85951396188,67085.22347242717,209098.08298638905,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,142302.86203240367,71.15143101620184,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,227684.5792518459,0.0,970894.4557950557,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1016722.4353863716,11.822353899841529,,,,,,,,,,,
SRC,10,12,#4,10,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.24000000000000005,8.75,0.31372549019607854,123.74117647058829,111.36705882352946,187.2,0.38242749408068977,0.2275097501550168,0.06602929687499998,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,113704.75974712451,54100.986671312225,167805.74641843673,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,114201.13297921389,57.10056648960694,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,182721.81276674222,0.0,925931.6893099521,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,971759.6689012679,11.299531033735674,,,,,,,,,,,
SRC,10,12,#4,12,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.20000000000000004,8.75,0.26143790849673204,103.43137254901963,93.08823529411767,187.2,0.45752102931647726,0.2275097501550168,0.07983515624999998,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,94832.69323589958,45444.828803902274,140277.52203980187,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,95466.64694375407,47.733323471877036,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,152746.63511000652,0.0,895956.5116532164,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,941784.4912445323,10.95098245633177,,,,,,,,,,,
SRC,10,12,#4,15,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.16000000000000003,8.75,0.20915032679738566,82.99607843137258,74.69647058823531,187.2,0.570171855425349,0.2275097501550168,0.1005439453125,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,75960.62672467467,36788.670936492315,112749.29766116699,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,76732.16090829422,38.36608045414711,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,122771.45745327075,0.0,865981.3339964807,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,911809.3135877965,10.602433878927867,,,,,,,,,,,
SRC,10,12,#4,18,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.13333333333333336,8.75,0.1742919389978214,69.30283224400873,62.37254901960785,187.2,0.6828296405784269,0.2275097501550168,0.12125273437499998,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,63379.249050524726,32460.592002787336,95839.84105331206,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,65224.33627239294,32.612168136196466,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,104358.93803582869,0.0,847568.8145790385,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,893396.7941703544,10.388334815934353,,,,,,,,,,,
SRC,10,12,#4,24,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.10000000000000002,8.75,0.13071895424836602,52.10784313725491,46.89705882352942,187.2,0.9081555708915965,0.2275097501550168,0.1626703125,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,26.83281572999748,40.0,2.0,1.0,47652.5269578373,23804.43413537738,71456.96109321468,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,48630.431855104434,24.315215927552217,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,77808.6909681671,0.0,821018.5675113769,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,866846.5471026928,10.079611012822008,,,,,,,,,,,
SRC,10,12,#5,6,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.62,8.6875,0.8104575163398693,308.10049019607845,277.2904411764706,187.2,0.15359283590275122,0.2275097501550168,0.02353015372983871,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,474726.83351970965,0.0,1217936.7100629197,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1263764.6896542355,14.694938251793436,,,,,,,,,,,
SRC,10,12,#5,8,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.46499999999999997,8.6875,0.6078431372549019,233.90183823529406,210.51165441176468,187.2,0.20231575941972627,0.2275097501550168,0.032373538306451614,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,357171.9278560069,0.0,1100381.8043992168,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1146209.7839905326,13.32802074407596,,,,,,,,,,,
SRC,10,12,#5,10,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.372,8.6875,0.48627450980392156,188.47817647058827,169.63035882352943,187.2,0.2510743096011862,0.2275097501550168,0.04121692288306452,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,115018.44968390564,54813.733339140286,169832.18302304592,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,179149.36528611582,89.57468264305791,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,286638.9844577853,0.0,1029848.8610009952,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1075676.840592311,12.507870239445477,,,,,,,,,,,
SRC,10,12,#5,12,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.31,8.6875,0.40522875816993464,157.8188725490196,142.03698529411764,187.2,0.29985024774236013,0.2275097501550168,0.05006030745967741,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,239617.0221923042,0.0,982826.8987355141,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1028654.87832683,11.961103236358488,,,,,,,,,,,
SRC,10,12,#5,15,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.24799999999999997,8.6875,0.32418300653594767,126.85807843137255,114.17227058823529,187.2,0.37303125364494366,0.2275097501550168,0.06332538432459678,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,76838.28340584334,37273.3386706154,114111.62207645873,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,120371.91245426444,60.18595622713222,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,192595.0599268231,0.0,935804.936470033,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,981632.9160613489,11.414336233271499,,,,,,,,,,,
SRC,10,12,#5,18,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.20666666666666667,8.6875,0.2701525054466231,106.05005446623093,95.44504901960784,187.2,0.44622351464526633,0.2275097501550168,0.07659046118951612,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,64111.56131315591,32888.24000348417,96999.80131664008,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,102321.31819442795,51.16065909721397,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,163714.10911108472,0.0,906923.9856542946,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,952751.9652456105,11.078511223786169,,,,,,,,,,,
SRC,10,12,#5,24,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.155,8.6875,0.20261437908496732,79.85159313725491,71.86643382352943,187.2,0.5926247200967277,0.2275097501550168,0.10312061491935483,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,33.54101966249685,40.0,2.0,1.0,48203.15869729662,24118.042669221726,72321.20136651835,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,76288.82283037595,38.144411415187975,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,122062.11652860152,0.0,865271.9930718114,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,911099.9726631272,10.594185728641014,,,,,,,,,,,
SRC,10,12,#6,6,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.88,8.625,1.1503267973856208,425.03137254901964,382.52823529411774,187.2,0.11133772960909079,0.2275097501550168,0.015557226562500004,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,681842.1049769389,0.0,1425051.981520149,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1470879.9611114648,17.103255361761217,,,,,,,,,,,
SRC,10,12,#6,8,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.66,8.625,0.8627450980392157,324.4676470588235,292.02088235294116,187.2,0.1458451357514371,0.2275097501550168,0.021742968749999998,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,513001.33375331364,0.0,1256211.2102965235,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1302039.1898878394,15.139990580091155,,,,,,,,,,,
SRC,10,12,#6,10,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,0.528,8.625,0.6901960784313725,262.3072941176471,236.07656470588233,187.2,0.18040683234305777,0.2275097501550168,0.0279287109375,2.0,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,,50,50,0.03,1.0,0.0,589259.2592592592,153950.61728395062,411696.87101913826,0.0,1154906.7475623481,6450.0,133777.77777777778,58050.0,47777.77777777778,38700.0,200905.55555555556,0.22810707978975348,45827.97959131586,1200734.727153664,13.962031711089116,,,,,,,,,,,
