alternative_id,module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,fe3_psi,n_simulations,random_seed,total_present_worth_mean,total_present_worth_std,total_present_worth_p05,total_present_worth_p50,total_present_worth_p95,total_present_worth_min,total_present_worth_max,gwp_total_project_kgco2e_mean,gwp_total_project_kgco2e_std,gwp_total_project_kgco2e_p05,gwp_total_project_kgco2e_p50,gwp_total_project_kgco2e_p95,gwp_total_project_kgco2e_min,gwp_total_project_kgco2e_max,demand_capacity_ratio_k_mean,demand_capacity_ratio_k_std,demand_capacity_ratio_k_p05,demand_capacity_ratio_k_p50,demand_capacity_ratio_k_p95,demand_capacity_ratio_k_min,demand_capacity_ratio_k_max
426,FRC,4,12,nan,nan,300.0,50000,42,745819.5986617848,77541.83698160532,623871.9838433107,745920.5183931899,865877.5132635811,576469.8664898921,1009745.4532067347,1200436.2221059487,102067.20554213053,1046200.4343303137,1193183.4344662596,1380834.9436564033,993210.5196613551,1499063.156250143,0.15813811896342708,0.0034084994285030444,0.15326543529653305,0.1578310213656076,0.16393891391246665,0.15283021389621868,0.1647876889879294
427,FRC,4,12,nan,nan,350.0,50000,42,752491.1755328359,77544.87768947646,630543.7714763021,752587.0045567218,872573.2392110034,582892.942266796,1016725.7823226533,1207111.0858262596,102067.20554213053,1052875.2980506248,1199858.2981865706,1387509.8073767144,999885.3833816663,1505738.019970454,0.15023121301525577,0.0032380744570778925,0.14560216353170644,0.1499394702973272,0.1557419682168433,0.14518870320140775,0.15654830453853294
428,FRC,4,12,nan,nan,400.0,50000,42,759162.7524038868,77548.44974703257,637203.1224490996,759253.5308071116,879253.3507061843,589316.0180437001,1023706.1114385717,1213785.949546571,102067.20554213053,1059550.1617709359,1206533.1619068817,1394184.6710970255,1006560.2471019774,1512412.8836907651,0.143077345728815,0.0030838804353122786,0.13866872717305373,0.14279949552126403,0.14832568401604126,0.13827495542991214,0.14909362337003138
429,FRC,6,6,nan,nan,100.0,50000,42,425728.0215617633,40853.496581681,360303.2478626501,425832.4853461691,491125.0738289471,327315.66740665666,569246.319864791,601224.7541551819,51065.684500782794,524111.4330961088,597611.3139347846,691589.1270280973,496008.633320167,751047.6611752417,0.6525795521137324,0.017269730437748758,0.6278912882014693,0.6510235909514468,0.6819702465221993,0.6256861664398763,0.6862707069045442
430,FRC,6,6,nan,nan,150.0,50000,42,426617.56514457014,40853.65263787843,361192.89157566027,426727.6830800484,492015.4204383142,328172.07751024386,570177.0304135801,602114.7359845568,51065.684500782794,525001.4149254836,598501.2957641594,692479.1088574721,496898.6151495419,751937.6430046165,0.6117933301066242,0.016190372285389464,0.5886480826888776,0.6103346165169814,0.6393471061145619,0.5865807810373841,0.6433787877230103
431,FRC,6,6,nan,nan,200.0,50000,42,429953.3535800956,40854.39757235353,364542.07634431304,430054.2348565974,495355.6866968199,331383.6153986958,573667.1949715394,605452.1678447125,51065.68450078281,528338.8467856392,601838.7276243151,695816.5407176277,500236.0470096974,755275.0748647721,0.5758054871591756,0.015237997445072437,0.5540217248836494,0.5744325802512766,0.6017384528137053,0.5520760292116556,0.6055329766804802
432,FRC,6,6,nan,nan,250.0,50000,42,433289.1420156211,40855.39469112938,367883.61505428405,433367.64712547255,498651.7229195024,334595.15328714787,577157.3595294987,608789.5997048679,51065.68450078281,531676.2786457947,605176.1594844707,699153.9725777833,503573.47886985296,758612.5067249277,0.5438162934281103,0.014391442031457301,0.5232427401678911,0.5425196591262057,0.5683085387684995,0.5214051386998969,0.5718922557537869
433,FRC,6,6,nan,nan,300.0,50000,42,436624.9304511466,40856.64397574205,371198.5899860882,436706.7442491421,501971.04806507286,337806.6911755998,580647.524087458,612127.0315650237,51065.68450078281,535013.7105059503,608513.5913446262,702491.4044379388,506910.9107300085,761949.9385850832,0.5151943832476834,0.013633997714012178,0.4957036485801073,0.5139659928564053,0.5383975630438416,0.49396276297884967,0.5417926633456928
434,FRC,6,6,nan,nan,350.0,50000,42,439960.718886672,40858.14540306079,374570.07115952135,440063.2827287615,505314.20573001285,341018.22906405176,584137.6886454173,615464.4634251791,51065.68450078281,538351.1423661058,611851.0232047818,705828.8362980944,510248.3425901641,765287.3704452388,0.48943466408529923,0.01295229782831157,0.47091846615110194,0.4882676932135851,0.5114776848916495,0.4692646248299072,0.5147030301784081
435,FRC,6,6,nan,nan,400.0,50000,42,443296.5073221975,40859.898945290064,377883.51302511676,443397.3936606436,508647.72441596363,344229.7669525038,587627.8532033766,618801.8952853347,51065.68450078281,541688.5742262613,615188.4550649372,709166.2681582499,513585.77445031964,768624.8023053943,0.46612825150980886,0.012335521741249115,0.4484937772867638,0.4650168506796049,0.48712160465871385,0.4469186903141974,0.49019336207467445
436,FRC,6,8,nan,nan,100.0,50000,42,535779.7965222241,53115.434307638316,451537.30818441365,536000.7616278618,619511.1002960935,411635.0109102153,721107.6944110093,795678.5452842182,68068.55989485222,692772.7378803764,790824.9810851021,915976.1850274713,656192.1037439989,995187.7013369831,0.4070326783895184,0.009714223371233675,0.3931455299388705,0.4061574502357328,0.423564943994281,0.3919051489479745,0.4259839529593501
437,FRC,6,8,nan,nan,150.0,50000,42,536965.8546326332,53115.63966893758,452704.4724586273,537184.9886477289,620690.9108587202,412776.89104833157,722348.6418093948,796865.1877233846,68068.55989485222,693959.3803195428,792011.6235242685,917162.8274666377,657378.7461831653,996374.3437761496,0.3815931359901735,0.009107084410531572,0.36857393431769103,0.38077260959599946,0.3970921349946384,0.36741107713872606,0.3993599558993907
438,FRC,6,8,nan,nan,200.0,50000,42,541413.5725466673,53116.6281753317,457161.77311271604,541631.4934257576,625215.5479723725,417058.9415662676,727002.1945533406,801315.0968702585,68068.55989485222,698409.2894664168,796461.5326711425,921612.7366135117,661828.6553300393,1000824.2529230235,0.359146480931928,0.008571373562853242,0.3468931146519445,0.3583742207962348,0.3737337741126009,0.34579866083644806,0.3758681937876618
439,FRC,6,8,nan,nan,250.0,50000,42,545861.2904607011,53117.96151075753,461630.9846205356,546075.8896047636,629636.7006841827,421340.9920842036,731655.7472972863,805765.0060171328,68068.55989485222,702859.1986132909,800911.4418180166,926062.6457603858,666278.5644769134,1005274.1620698976,0.339193898657932,0.00809518614269473,0.32762127494905874,0.33846454186311065,0.35297078666190085,0.32658762412331205,0.3549866274661251
440,FRC,6,8,nan,nan,300.0,50000,42,550309.008374735,53119.6396492488,466111.0640120192,550543.9976746363,634093.864895136,425623.0426021395,736309.300041232,810214.9151640068,68068.55989485222,707309.107760165,805361.3509648907,930512.5549072599,670728.4736237875,1009724.0712167717,0.32134158820225145,0.00766912371413185,0.31037804995173984,0.3206506186071575,0.3343933768375903,0.3093988018010325,0.33630312075738167
441,FRC,6,8,nan,nan,350.0,50000,42,554756.726288769,53121.66255812803,470527.2968238181,554997.64540299,638579.1811380897,429905.09312007553,740962.8527851778,814664.8243108811,68068.55989485222,711759.0169070391,809811.2601117648,934962.464054134,675178.3827706616,1014173.9803636458,0.3052745087921388,0.0072856675284252576,0.29485914745415287,0.3046180876767996,0.31767370799571076,0.29392886171098087,0.3194879647195126
442,FRC,6,8,nan,nan,400.0,50000,42,559204.4442028028,53124.03019800973,475005.1694281343,559425.3942157768,643034.446180738,434187.1436380115,745616.4055291235,819114.733457755,68068.55989485222,716208.9260539132,814261.1692586389,939412.3732010081,679628.2919175357,1018623.8895105199,0.2907376274210846,0.006938730979452626,0.28081823567062175,0.2901124644540949,0.30254638856734356,0.2799322492485532,0.3042742521138215
443,FRC,6,10,nan,nan,100.0,50000,42,645831.5714826849,65597.96051570718,542325.4423066353,645991.2929983063,748559.0669047573,495954.354413774,872969.0689572277,990132.3364132541,85073.57932152503,861471.4011924826,984084.9093135786,1140486.2521793412,816375.4724477009,1239327.7414987243,0.2761149654316901,0.006217102957589552,0.26722719042327536,0.2755548194132673,0.2866956154187382,0.266433346589102,0.28824378115638233
444,FRC,6,10,nan,nan,150.0,50000,42,647314.1441206962,65598.21424160135,543817.5417475266,647475.5412923187,750035.3900816446,497381.7045864193,874520.2532052096,991615.6394622121,85073.57932152493,862954.7042414406,985568.2123625367,1141969.555228299,817858.775496659,1240811.0445476822,0.2588577800922095,0.005828534022740206,0.25052549102182065,0.2583326431999381,0.2687771394550671,0.24978126242728313,0.2702285448341084
445,FRC,6,10,nan,nan,200.0,50000,42,652873.7915132386,65599.44202992841,549412.1533562549,653006.5060171159,755657.3778792587,502734.2677338393,880337.1941351418,997178.0258958047,85073.57932152503,868517.0906750332,991130.5987961292,1147531.9416618918,823421.1619302515,1246373.430981275,0.24363085185149128,0.005485679080226077,0.2357886974323018,0.24313660536464765,0.25296671948712196,0.23508824699038414,0.25433274807916084
446,FRC,6,10,nan,nan,250.0,50000,42,658433.4389057811,65601.1060873156,555011.2320304137,658542.1808934016,761235.3089494447,508086.83088125923,886154.135065074,1002740.4123293976,85073.57932152497,874079.4771086258,996692.985229722,1153094.3280954843,828983.5483638442,1251935.8174148675,0.23009580452640843,0.005180919131324628,0.22268932535272948,0.2296290161777228,0.23891301284894853,0.22202778882425167,0.2402031509636519
447,FRC,6,10,nan,nan,300.0,50000,42,663993.0862983235,65603.20638056438,560635.2787069972,664056.4684187532,766852.2875771276,513439.39402867923,891971.0759950061,1008302.7987629898,85073.57932152499,879641.8635422183,1002255.3716633145,1158656.7145290768,834545.9347974367,1257498.20384846,0.21798549902501854,0.0049082391770443835,0.2109688345446911,0.21754327848415844,0.22633864375163545,0.21034211572823844,0.22756087986030182
448,FRC,6,10,nan,nan,350.0,50000,42,669552.7336908659,65605.742867778,566192.4956255028,669580.0121177266,772399.4753498875,518791.9571760992,897788.0169249383,1013865.1851965825,85073.57932152493,885204.249975811,1007817.758096907,1164219.1009626694,840108.3212310293,1263060.5902820525,0.2070862240737676,0.0046628272181921645,0.20042039281745655,0.20666611455995051,0.21502171156405367,0.1998250099418265,0.21618283586728673
449,FRC,6,10,nan,nan,400.0,50000,42,675112.3810834084,65608.71549836556,571739.4939226074,675155.9632458449,777934.0072550293,524144.5203235192,903604.9578548705,1019427.571630175,85073.57932152503,890766.6364094035,1013380.1445304996,1169781.4873962621,845670.7076646219,1268622.9767156453,0.19722497530835012,0.004440787826849681,0.19087656458805385,0.19682487100947668,0.2047825824419559,0.19030953327793002,0.20588841511170164
450,FRC,6,12,nan,nan,100.0,50000,42,755883.3464431458,78195.50734756525,632927.175028298,756027.1384593432,877640.6707668019,580273.6979173326,1024830.443503446,1184586.1275422901,102079.67129053484,1030245.124526124,1177324.3823800706,1365003.319026943,976558.8411514026,1483467.7816604658,0.1984069595770725,0.0043174326094371895,0.19223489359900675,0.19801796928650112,0.20575463317918916,0.1916836131586085,0.20682974827477543
451,FRC,6,12,nan,nan,150.0,50000,42,757662.4336087592,78195.80894521315,634707.6438556763,757793.7526319986,879419.2971284414,581986.518124507,1026691.8646010242,1186366.0912010395,102079.67129053482,1032025.0881848737,1179104.3460388202,1366783.2826856927,978338.8048101523,1485247.7453192153,0.18600652460350545,0.004047593071347365,0.18022021274906885,0.1856418462060948,0.19289496860548985,0.17970338733619548,0.193902889007602
452,FRC,6,12,nan,nan,200.0,50000,42,764334.0104798102,78197.27372974338,641355.1722970892,764489.9319321131,886122.384306486,588409.5939014112,1033672.1937169428,1193040.954921351,102079.67129053487,1038699.9519051848,1185779.2097591315,1373458.146406004,985013.6685304634,1491922.6090395267,0.17506496433271101,0.0038094993612681092,0.1696190237638295,0.17472173760573628,0.1815482057463434,0.16913259984583104,0.18249683671303715
453,FRC,6,12,nan,nan,250.0,50000,42,771005.5873508612,78199.26553255288,648007.9743755129,771151.7387497054,892809.0499337993,594832.669678315,1040652.5228328614,1199715.8186416621,102079.67129053487,1045374.8156254959,1192454.0734794424,1380133.010126315,991688.5322507744,1498597.4727598378,0.16533913298089378,0.0035978605078643253,0.16019574466583897,0.1650149744054176,0.171462194315991,0.15973634429884043,0.17235812356231286
454,FRC,6,12,nan,nan,300.0,50000,42,777677.1642219119,78201.78431337213,654681.1222973852,777813.783308091,899486.7986161957,601255.745455219,1047632.85194878,1206390.6823619732,102079.67129053485,1052049.6793458068,1199128.9371997537,1386807.8738466261,998363.3959710856,1505272.3364801488,0.15663707335032037,0.003408499428503045,0.15176438968342634,0.15632997575250085,0.16243786829935986,0.15132916828311196,0.1632866433748227
455,FRC,6,12,nan,nan,350.0,50000,42,784348.7410929629,78204.83002128321,661371.7615909507,784506.3382243896,906144.1184386984,607678.8212321231,1054613.1810646986,1213065.5460822843,102079.67129053485,1058724.543066118,1205803.8009200646,1393482.7375669372,1005038.2596913967,1511947.20020046,0.14880521968280436,0.0032380744570778925,0.14417617019925508,0.14851347696487582,0.1543159748843919,0.14376270986895637,0.15512231120608158
456,FRC,6,12,nan,nan,400.0,50000,42,791020.3179640138,78208.40259472502,668012.2459479546,791180.0860831039,912833.9046349399,614101.897009027,1061593.5101806172,1219740.4098025956,102079.67129053485,1065399.406786429,1212478.6646403759,1400157.6012872483,1011713.1234117078,1518622.063920771,0.14171925684076608,0.003083880435312279,0.1373106382850048,0.14144140663321508,0.14696759512799226,0.13691686654186322,0.14773553448198246
457,FRC,8,6,nan,nan,100.0,50000,42,457585.5871218904,42606.80247973879,388294.8363378525,457519.65287824156,526751.1557952467,351800.6893651556,607133.7186068364,607179.2144112065,51088.869360529774,529966.1335369324,603592.8504081727,697561.5604655228,500765.03435748594,757256.8414052475,0.6455833563577117,0.01726973043774876,0.6208950924454486,0.6440273951954262,0.6749740507661786,0.6186899706838557,0.6792745111485234
458,FRC,8,6,nan,nan,150.0,50000,42,458475.13070469716,42606.95961753549,389181.9814306355,458410.8137865062,527637.0544937244,352694.75610132754,608064.4291556255,608069.1962405813,51088.869360529774,530856.1153663072,604482.8322375475,698451.5422948976,501655.0161868608,758146.8232346223,0.6052343965853546,0.016190372285389464,0.5820891491676081,0.6037756829957122,0.6327881725932923,0.5800218475161147,0.6368198542017408
459,FRC,8,6,nan,nan,200.0,50000,42,461810.9191402227,42607.70203529056,392516.99005651224,461745.13997625146,530958.577693473,356047.50636197254,611554.5937135848,611406.628100737,51088.869360529774,534193.5472264627,607820.2640977032,701788.9741550533,504992.44804701634,761484.2550947779,0.5696323732568044,0.015237997445072437,0.5478486109812782,0.5682594663489056,0.595565338911334,0.5459029153092844,0.599359862778109
460,FRC,8,6,nan,nan,250.0,50000,42,465146.7075757482,42608.68626032076,395841.7214248362,465072.25176507904,534283.4338297045,359381.0322524747,615044.7582715441,614744.0599608925,51088.869360529774,537530.9790866183,611157.6959578586,705126.4060152088,508329.8799071719,764821.6869549335,0.5379861302980932,0.014391442031457301,0.5174125770378739,0.5366894959961885,0.5624783756384821,0.5155749755698797,0.5660620926237696
461,FRC,8,6,nan,nan,300.0,50000,42,468482.4960112736,42609.912275869945,399192.60500615684,468410.6371626584,537621.702032185,362592.57014092663,618534.9228295034,618081.4918210481,51088.869360529774,540868.4109467738,614495.1278180142,708463.8378753643,511667.3117673275,768159.118815089,0.5096710708087198,0.013633997714012178,0.4901803361411436,0.5084426804174418,0.5328742506048778,0.48843945053988597,0.536269350906729
462,FRC,8,6,nan,nan,350.0,50000,42,471818.284446799,42611.38006106769,402544.84537032933,471770.60308484413,540932.2745393682,365804.1080293787,622025.0873874627,621418.9236812036,51088.869360529774,544205.8428069294,617832.5596781697,711801.2697355199,515004.743627483,771496.5506752445,0.4841875172682837,0.01295229782831157,0.46567131933408645,0.48302054639656966,0.5062305380746338,0.4640174780128917,0.5094558833613926
463,FRC,8,6,nan,nan,400.0,50000,42,475154.0728823245,42613.08959093114,405916.4503301398,475115.9000406265,544283.5587177235,369015.64591783064,625515.251945422,624756.3555413592,51088.869360529774,547543.2746670849,621169.9915383253,715138.7015956754,518342.17548763857,774833.9825354001,0.46113096882693705,0.012335521741249116,0.4434964946038919,0.46001956799673305,0.4821243219758418,0.4419214076313255,0.48519607939180254
464,FRC,8,8,nan,nan,100.0,50000,42,567637.3620823511,54471.32877557468,480404.33048353344,567776.6471282255,654833.4317719294,436420.88987554214,758995.0931530547,801633.0055402429,68087.57933437708,698815.2441281452,796815.0852463797,922118.836037463,661344.8444268897,1001396.8815669889,0.40309731827675677,0.009714223371233677,0.3892101698261088,0.4022220901229713,0.4196295838815195,0.3879697888352129,0.4220485928465884
465,FRC,8,8,nan,nan,150.0,50000,42,568823.4201927603,54471.53685050457,481590.5221008803,568970.2441067311,656020.5605844189,437562.7700136584,760236.0405514402,802819.6479794092,68087.57933437708,700001.8865673116,798001.727685546,923305.4784766295,662531.4868660561,1002583.5240061553,0.3779037358844595,0.00910708441053157,0.3648845342119769,0.3770832094902855,0.39340273488892447,0.36372167703301206,0.3956705557936766
466,FRC,8,8,nan,nan,200.0,50000,42,573271.1381067941,54472.53009647138,486056.1017924174,573405.6464754632,660474.2489290932,441844.8205315944,764889.593295386,807269.5571262833,68087.57933437708,704451.7957141856,802451.63683242,927755.3876235035,666981.3960129301,1007033.4331530293,0.35567410436184427,0.008571373562853242,0.34342073808186063,0.35490184422615106,0.37026139754251713,0.34232628426636424,0.372395817217578
467,FRC,8,8,nan,nan,250.0,50000,42,577718.8560208281,54473.859588172505,490511.4867390454,577823.52950063,664868.9638926698,446126.8710495304,769543.1460393317,811719.4662731574,68087.57933437708,708901.7048610597,806901.5459792942,932205.2967703776,671431.3051598042,1011483.3422999034,0.3359144318972973,0.00809518614269473,0.32434180818842395,0.335185075102476,0.34969131990126623,0.3233081573626774,0.3517071607054903
468,FRC,8,8,nan,nan,300.0,50000,42,582166.573934862,54475.525300989415,494931.4533147843,582275.6589988562,669294.7307534304,450408.92156746634,774196.6987832774,816169.3754200315,68087.57933437708,713351.6140079338,811351.4551261682,936655.2059172516,675881.2143066783,1015933.2514467775,0.31823472495533434,0.00766912371413185,0.30727118670482273,0.3175437553602405,0.3312865135906733,0.3062919385541154,0.33319625751046456
469,FRC,8,8,nan,nan,350.0,50000,42,586614.2918488961,54477.52720408106,499426.7615460285,586751.0436383487,673752.2743066837,454690.97208540235,778850.2515272232,820619.2845669055,68087.57933437708,717801.5231548079,815801.3642730424,941105.1150641257,680331.1234535524,1020383.1605936516,0.30232298870756763,0.0072856675284252576,0.2919076273695816,0.30166656759222843,0.3147221879111396,0.29097734162640965,0.3165364446349413
470,FRC,8,8,nan,nan,400.0,50000,42,591062.00976293,54479.865260386745,503844.684033489,591196.5248808581,678196.9658879515,458973.0226033383,783503.8042711689,825069.1937137796,68087.57933437708,722251.432301682,820251.2734199164,945555.0242109998,684781.0326004265,1024833.0697405257,0.28792665591196914,0.0069387309794526255,0.27800726416150623,0.2873014929449794,0.29973541705822815,0.27712127773943773,0.301463280604706
471,FRC,8,10,nan,nan,100.0,50000,42,677689.137042812,66697.17822365231,571781.3825842765,677955.385153222,783127.0074482732,520740.23337910086,910856.467699273,996086.7966692788,85090.09746429979,867510.6258435787,990057.5049576,1146559.8116228709,821528.3487574313,1245536.9217287304,0.27359633495952274,0.006217102957589552,0.264708559951108,0.27303618894109993,0.2841769849465708,0.26391471611693457,0.2857251506842149
472,FRC,8,10,nan,nan,150.0,50000,42,679171.7096808233,66697.43575673719,573245.85468556,679439.9770167982,784644.8382756972,522167.58355174615,912407.6519472549,997570.0997182368,85090.0974642997,868993.9288925368,991540.8080065581,1148043.1146718287,823011.6518063893,1247020.2247776883,0.2564965640245525,0.005828534022740206,0.24816427495416374,0.25597142713228116,0.2664159233874101,0.24742004635962617,0.2678673287664515
473,FRC,8,10,nan,nan,200.0,50000,42,684731.3570733656,66698.67326790569,578742.0527531578,685008.7125896243,790170.4761285564,527520.1466991662,918224.5928771871,1003132.4861518295,85090.09746429979,874556.3153261293,997103.1944401506,1153605.5011054215,828574.0382399819,1252582.611211281,0.24140853084663766,0.005485679080226077,0.23356637642744824,0.240914284359794,0.25074439848226837,0.2328659259855305,0.25211042707430725
474,FRC,8,10,nan,nan,250.0,50000,42,690291.004465908,66700.33985793462,584300.2258273578,690560.4077489027,795768.1441435455,532872.7098465861,924041.5338071192,1008694.872585422,85090.09746429975,880118.701759722,1002665.5808737433,1159167.887539014,834136.4246735745,1258144.9976448736,0.22799694579960225,0.005180919131324628,0.22059046662592333,0.2275301574509166,0.23681415412214232,0.21992893009744546,0.23810429223684576
475,FRC,8,10,nan,nan,300.0,50000,42,695850.6518584505,66702.43549466178,589891.5030386292,696123.9325048937,801365.8335665704,538225.2729940062,929858.4747370514,1014257.2590190145,85090.09746429975,885681.0881933145,1008227.9673073358,1164730.2739726065,839698.811107167,1263707.384078466,0.2159971065469916,0.0049082391770443835,0.20898044206666422,0.21555488600613149,0.22435025127360853,0.2083537232502115,0.22557248738227492
476,FRC,8,10,nan,nan,350.0,50000,42,701410.2992509927,66704.96013764974,595488.495657198,701664.0509824073,806946.4471423601,543577.8361414261,935675.4156669836,1019819.6454526071,85090.0974642997,891243.4746269071,1013790.3537409285,1170292.660406199,845261.1975407597,1269269.7705120586,0.20519725121964202,0.0046628272181921645,0.19853141996333099,0.20477714170582492,0.2131327387099281,0.1979360370877009,0.21429386301316117
477,FRC,8,10,nan,nan,400.0,50000,42,706969.9466435355,66707.91373818969,601100.5660568075,707208.1422139793,812549.4118367038,548930.3992888461,941492.3565969157,1025382.0318861998,85090.09746429979,896805.8610604997,1019352.740174521,1175855.0468397918,850823.5839743522,1274832.1569456514,0.1954259535425162,0.004440787826849681,0.18907754282222,0.1950258492436428,0.202983560676122,0.1885105115120961,0.2040893933458678
478,FRC,8,12,nan,nan,100.0,50000,42,787740.9120032727,79117.02339452709,662749.7923474595,787926.6418189367,912109.8622004437,605059.5768826595,1062717.8422454912,1190540.5877983146,102094.52117104077,1036161.1158877929,1183255.503674801,1371003.6981552332,981711.717461133,1489676.9618904716,0.19665791063806734,0.0043174326094371895,0.19048584466000154,0.19626892034749593,0.20400558424018406,0.18993456421960334,0.20508069933577022
479,FRC,8,12,nan,nan,150.0,50000,42,789519.9991688862,79117.32956094337,664515.5296977402,789694.4294818749,913864.6222703535,606772.3970898339,1064579.2633430695,1192320.5514570645,102094.52117104076,1037941.0795465426,1185035.4673335506,1372783.6618139828,983491.6811198827,1491456.9255492212,0.1843667912231881,0.004047593071347366,0.17858047936875146,0.18400211282577747,0.19125523522517257,0.17806365395587814,0.1922631556272846
480,FRC,8,12,nan,nan,200.0,50000,42,796191.5760399373,79118.80759017842,671237.3958805836,796389.2896646152,920580.1146959559,613195.472866738,1071559.592458988,1198995.4151773755,102094.52117104079,1044615.9432668537,1191710.3310538619,1379458.525534294,990166.5448401938,1498131.7892695325,0.17352168585711822,0.0038094993612681092,0.16807574528823668,0.17317845913014351,0.18000492727075065,0.16758932137023824,0.18095355823744433
481,FRC,8,12,nan,nan,250.0,50000,42,802863.152910988,79120.80649883815,677864.6251722012,803088.49426376,927297.7476369976,619618.5486436419,1078539.9215749067,1205670.2788976869,102094.52117104079,1051290.8069871648,1198385.1947741727,1386133.3892546052,996841.4085605049,1504806.6529898436,0.16388159219838944,0.0035978605078643253,0.15873820388333462,0.1635574336229133,0.17000465353348673,0.1582788035163361,0.17090058277980855
482,FRC,8,12,nan,nan,300.0,50000,42,809534.7297820391,79123.32624744531,684589.6200316123,809755.0278721768,934000.6315044345,626041.6244205458,1085520.2506908253,1212345.142617998,102094.52117104077,1057965.6707074759,1205060.058494484,1392808.2529749162,1003516.272280816,1511481.5167101547,0.15525624524057946,0.0034084994285030444,0.15038356157368543,0.15494914764275997,0.161057040189619,0.14994834017337105,0.16190581526508174
483,FRC,8,12,nan,nan,350.0,50000,42,816206.3066530899,79126.36678624204,691273.6112176396,816396.2451843357,940638.4341225924,632464.7001974499,1092500.579806744,1219020.0063383088,102094.52117104079,1064640.534427787,1211734.922214795,1399483.1166952273,1010191.1360011272,1518156.3804304658,0.1474934329785505,0.0032380744570778925,0.14286438349500116,0.14720169026062196,0.15300418818013803,0.1424509231647025,0.15381052450182767
484,FRC,8,12,nan,nan,400.0,50000,42,822877.8835241408,79129.92805519483,697963.6185744111,823072.2336566814,947353.3451876453,638887.7759743538,1099480.9089226625,1225694.87005862,102094.52117104077,1071315.398148098,1218409.7859351062,1406157.9804155384,1016865.9997214383,1524831.2441507769,0.1404699361700481,0.0030838804353122786,0.1360613176142868,0.1401920859624971,0.14571827445727434,0.13566754587114524,0.14648621381126448
485,FRC,10,6,nan,nan,100.0,50000,42,489443.1526820174,44764.60824688069,415738.64773184026,489410.3789879664,563088.5098658779,375883.96922646696,645021.1173488818,613133.6746672313,51116.80868655035,535901.6157541747,609591.9220206363,703501.9363852114,505521.43539480487,763466.0216352533,0.6391058908228896,0.017269730437748758,0.6144176269106266,0.6375499296606042,0.6684965852313565,0.6122125051490337,0.6727970456137015
486,FRC,10,6,nan,nan,150.0,50000,42,490332.6962648243,44764.76495186073,416640.81191265443,490295.77924445807,563989.727565778,376778.0359626389,645951.8278976709,614023.656496606,51116.80868655035,536791.5975835494,610481.9038500111,704391.9182145862,506411.4172241797,764356.0034646281,0.5991617726464591,0.01619037228538946,0.5760165252287125,0.5977030590568164,0.6267155486543967,0.5739492235772191,0.6307472302628452
487,FRC,10,6,nan,nan,200.0,50000,42,493668.48470034974,44765.4983643369,420002.84964025085,493636.9645580537,567317.9810795081,380105.96332762757,649441.9924556302,617361.0883567616,51116.80868655035,540129.0294437051,613819.3357101667,707729.3500747419,509748.84908433526,767693.4353247838,0.563916962490785,0.015237997445072437,0.5421332002152588,0.562544055582886,0.5898499281453146,0.540187504543265,0.5936444520120896
488,FRC,10,6,nan,nan,250.0,50000,42,497004.2731358752,44766.46192903903,423322.2072672552,496988.4175641535,570628.4273129386,383401.7438406808,652932.1570135895,620698.5202169172,51116.80868655035,543466.4613038606,617156.7675703224,711066.7819348974,513086.2809444908,771030.8671849393,0.5325882423524082,0.014391442031457301,0.5120146890921888,0.5312916080505035,0.5570804876927972,0.5101770876241948,0.5606642046780845
489,FRC,10,6,nan,nan,300.0,50000,42,500340.06157140067,44767.65563110596,426638.90444533783,500322.07251251955,573964.138606705,386697.5243537341,656422.3215715488,624035.9520770727,51116.80868655035,546803.8931640162,620494.1994304778,714404.213795053,516423.71280464635,774368.2990450949,0.5045572822285971,0.01363399771401218,0.4850665475610209,0.5033288918373191,0.5277604620247551,0.4833256619597634,0.5311555623266063
490,FRC,10,6,nan,nan,350.0,50000,42,503675.8500069261,44769.07945212885,429964.2149104099,503655.5185495798,577284.2420064204,389993.30486678734,659912.4861295081,627373.3839372281,51116.80868655035,550141.3250241717,623831.6312906335,717741.6456552085,519761.14466480195,777705.7309052504,0.4793294181171673,0.01295229782831157,0.4608132201829699,0.4781624472454531,0.5013724389235173,0.45915937886177527,0.5045977842102761
491,FRC,10,6,nan,nan,400.0,50000,42,507011.63844245154,44770.73337015265,433289.9290439311,507002.5805040988,580590.9146843492,393289.08537984063,663402.6506874674,630710.8157973838,51116.80868655035,553478.7568843273,627169.0631507889,721079.077515364,523098.5765249575,781043.162765406,0.45650420773063555,0.012335521741249115,0.43886973350759045,0.4553928069004316,0.4774975608795404,0.4372946465350241,0.4805693182955011
492,FRC,10,8,nan,nan,100.0,50000,42,599494.9276424783,56171.17637023125,508480.04572113557,599421.4396585461,690288.8700215603,461039.82586643694,796882.4918951001,807587.4657962673,68110.16951841644,704663.870947361,802783.0697941147,928052.1546227991,666101.2454642084,1007606.0617969948,0.3994537439134195,0.009714223371233675,0.38556659546277144,0.3985785157596339,0.415986009518182,0.3843262144718755,0.41840501848325107
