alternative_id,output,parameter,spearman_rho,abs_spearman_rho
477,gwp_total_project_kgco2e,concrete_gwp_factor,0.9989348730821982,0.9989348730821982
477,gwp_total_project_kgco2e,stone_57_gwp_factor,0.018233603808093444,0.018233603808093444
477,gwp_total_project_kgco2e,rebar_gwp_factor,0.007406088781522436,0.007406088781522436
477,gwp_total_project_kgco2e,trucking_gwp_factor,0.034099087022887636,0.034099087022887636
477,gwp_total_project_kgco2e,demolition_gwp_factor,0.02223403888134162,0.02223403888134162
477,gwp_total_project_kgco2e,crushing_gwp_factor,0.02607441613993377,0.02607441613993377
477,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
478,total_present_worth,concrete_unit_cost,0.9352202303399763,0.9352202303399763
478,total_present_worth,stone_57_unit_cost,0.21526183126645676,0.21526183126645676
478,total_present_worth,rebar_unit_cost,0.00714289938343316,0.00714289938343316
478,total_present_worth,fiber_unit_cost,0.004644799903809921,0.004644799903809921
478,total_present_worth,demolition_cost,0.054794971184285994,0.054794971184285994
478,total_present_worth,crushing_cost,0.042913083717293236,0.042913083717293236
478,total_present_worth,recycled_aggregate_credit,-0.04001142627366858,0.04001142627366858
478,total_present_worth,discount_rate,-0.23032319403905507,0.23032319403905507
478,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
478,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
478,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
478,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
478,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
478,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
478,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
479,total_present_worth,concrete_unit_cost,0.9352169531652229,0.9352169531652229
479,total_present_worth,stone_57_unit_cost,0.21526059872437628,0.21526059872437628
479,total_present_worth,rebar_unit_cost,0.007145456529194184,0.007145456529194184
479,total_present_worth,fiber_unit_cost,0.005290118660932049,0.005290118660932049
479,total_present_worth,demolition_cost,0.054795788716734316,0.054795788716734316
479,total_present_worth,crushing_cost,0.042919301410543724,0.042919301410543724
479,total_present_worth,recycled_aggregate_credit,-0.04000189094963276,0.04000189094963276
479,total_present_worth,discount_rate,-0.2303218276514203,0.2303218276514203
479,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
479,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
479,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
479,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
479,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
479,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
479,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
480,total_present_worth,concrete_unit_cost,0.9352009789991685,0.9352009789991685
480,total_present_worth,stone_57_unit_cost,0.21525811863243927,0.21525811863243927
480,total_present_worth,rebar_unit_cost,0.007156790922606717,0.007156790922606717
480,total_present_worth,fiber_unit_cost,0.007701632757320653,0.007701632757320653
480,total_present_worth,demolition_cost,0.05479612731987046,0.05479612731987046
480,total_present_worth,crushing_cost,0.042940377196600155,0.042940377196600155
480,total_present_worth,recycled_aggregate_credit,-0.03997521756187809,0.03997521756187809
480,total_present_worth,discount_rate,-0.23031566810545584,0.23031566810545584
480,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
480,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
480,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
480,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
480,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
480,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
480,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
481,total_present_worth,concrete_unit_cost,0.9351794867246959,0.9351794867246959
481,total_present_worth,stone_57_unit_cost,0.21525357658702943,0.21525357658702943
481,total_present_worth,rebar_unit_cost,0.007168989999923597,0.007168989999923597
481,total_present_worth,fiber_unit_cost,0.010112793918157118,0.010112793918157118
481,total_present_worth,demolition_cost,0.05479697315935879,0.05479697315935879
481,total_present_worth,crushing_cost,0.04295326048367731,0.04295326048367731
481,total_present_worth,recycled_aggregate_credit,-0.03994992877252398,0.03994992877252398
481,total_present_worth,discount_rate,-0.23030695004553425,0.23030695004553425
481,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
481,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
481,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
481,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
481,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
481,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
481,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
482,total_present_worth,concrete_unit_cost,0.9351525078300931,0.9351525078300931
482,total_present_worth,stone_57_unit_cost,0.21524569814072228,0.21524569814072228
482,total_present_worth,rebar_unit_cost,0.007186257098490503,0.007186257098490503
482,total_present_worth,fiber_unit_cost,0.012527801182195122,0.012527801182195122
482,total_present_worth,demolition_cost,0.054800362668704146,0.054800362668704146
482,total_present_worth,crushing_cost,0.04297036934477215,0.04297036934477215
482,total_present_worth,recycled_aggregate_credit,-0.03992692108630677,0.03992692108630677
482,total_present_worth,discount_rate,-0.23029610825152833,0.23029610825152833
482,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
482,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
482,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
482,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
482,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
482,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
482,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
483,total_present_worth,concrete_unit_cost,0.9351198340597761,0.9351198340597761
483,total_present_worth,stone_57_unit_cost,0.2152396516860319,0.2152396516860319
483,total_present_worth,rebar_unit_cost,0.007199752496543901,0.007199752496543901
483,total_present_worth,fiber_unit_cost,0.014935460441398186,0.014935460441398186
483,total_present_worth,demolition_cost,0.05480207652358483,0.05480207652358483
483,total_present_worth,crushing_cost,0.04298490972874596,0.04298490972874596
483,total_present_worth,recycled_aggregate_credit,-0.03990296125912919,0.03990296125912919
483,total_present_worth,discount_rate,-0.23028064920412109,0.23028064920412109
483,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
483,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
483,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
483,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
483,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
483,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
483,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
484,total_present_worth,concrete_unit_cost,0.9350800823471201,0.9350800823471201
484,total_present_worth,stone_57_unit_cost,0.21523034036743613,0.21523034036743613
484,total_present_worth,rebar_unit_cost,0.007209405447171763,0.007209405447171763
484,total_present_worth,fiber_unit_cost,0.01734972190860389,0.01734972190860389
484,total_present_worth,demolition_cost,0.05480345542496138,0.05480345542496138
484,total_present_worth,crushing_cost,0.04299739260635096,0.04299739260635096
484,total_present_worth,recycled_aggregate_credit,-0.03987428341892572,0.03987428341892572
484,total_present_worth,discount_rate,-0.23027099833667758,0.23027099833667758
484,gwp_total_project_kgco2e,concrete_gwp_factor,0.9990579319084553,0.9990579319084553
484,gwp_total_project_kgco2e,stone_57_gwp_factor,0.015057858126887144,0.015057858126887144
484,gwp_total_project_kgco2e,rebar_gwp_factor,0.007388835941163535,0.007388835941163535
484,gwp_total_project_kgco2e,trucking_gwp_factor,0.032315593871102236,0.032315593871102236
484,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222076783298431,0.02222076783298431
484,gwp_total_project_kgco2e,crushing_gwp_factor,0.02609093993978038,0.02609093993978038
484,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
485,total_present_worth,concrete_unit_cost,0.826422519183305,0.826422519183305
485,total_present_worth,stone_57_unit_cost,0.4898255117015943,0.4898255117015943
485,total_present_worth,rebar_unit_cost,0.007561598691504639,0.007561598691504639
485,total_present_worth,fiber_unit_cost,0.004576498358310599,0.004576498358310599
485,total_present_worth,demolition_cost,0.047160630689328256,0.047160630689328256
485,total_present_worth,crushing_cost,0.03919219442652488,0.03919219442652488
485,total_present_worth,recycled_aggregate_credit,-0.037029707749371886,0.037029707749371886
485,total_present_worth,discount_rate,-0.20309033471127633,0.20309033471127633
485,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
485,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
485,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
485,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
485,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
485,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
485,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
486,total_present_worth,concrete_unit_cost,0.8264191431034957,0.8264191431034957
486,total_present_worth,stone_57_unit_cost,0.4898260757206025,0.4898260757206025
486,total_present_worth,rebar_unit_cost,0.00756537125438615,0.00756537125438615
486,total_present_worth,fiber_unit_cost,0.005144336621321735,0.005144336621321735
486,total_present_worth,demolition_cost,0.04716013634136006,0.04716013634136006
486,total_present_worth,crushing_cost,0.0391967360770867,0.0391967360770867
486,total_present_worth,recycled_aggregate_credit,-0.037022609494681044,0.037022609494681044
486,total_present_worth,discount_rate,-0.20308922262140214,0.20308922262140214
486,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
486,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
486,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
486,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
486,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
486,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
486,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
487,total_present_worth,concrete_unit_cost,0.8264065126991387,0.8264065126991387
487,total_present_worth,stone_57_unit_cost,0.48982110933772044,0.48982110933772044
487,total_present_worth,rebar_unit_cost,0.0075794815188077935,0.0075794815188077935
487,total_present_worth,fiber_unit_cost,0.0072767672103667075,0.0072767672103667075
487,total_present_worth,demolition_cost,0.04716147969297659,0.04716147969297659
487,total_present_worth,crushing_cost,0.039214298135557726,0.039214298135557726
487,total_present_worth,recycled_aggregate_credit,-0.03699681370407873,0.03699681370407873
487,total_present_worth,discount_rate,-0.20308685669731733,0.20308685669731733
487,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
487,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
487,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
487,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
487,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
487,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
487,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
488,total_present_worth,concrete_unit_cost,0.8263891511820757,0.8263891511820757
488,total_present_worth,stone_57_unit_cost,0.48981576673496635,0.48981576673496635
488,total_present_worth,rebar_unit_cost,0.007594457395453784,0.007594457395453784
488,total_present_worth,fiber_unit_cost,0.009407641126771057,0.009407641126771057
488,total_present_worth,demolition_cost,0.04716491436676997,0.04716491436676997
488,total_present_worth,crushing_cost,0.039229734491659896,0.039229734491659896
488,total_present_worth,recycled_aggregate_credit,-0.03697131516346053,0.03697131516346053
488,total_present_worth,discount_rate,-0.2030807214719449,0.2030807214719449
488,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
488,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
488,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
488,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
488,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
488,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
488,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
489,total_present_worth,concrete_unit_cost,0.8263660485948665,0.8263660485948665
489,total_present_worth,stone_57_unit_cost,0.4898111965475406,0.4898111965475406
489,total_present_worth,rebar_unit_cost,0.007609111595395646,0.007609111595395646
489,total_present_worth,fiber_unit_cost,0.01153837018551135,0.01153837018551135
489,total_present_worth,demolition_cost,0.04716242387841697,0.04716242387841697
489,total_present_worth,crushing_cost,0.03924512719771405,0.03924512719771405
489,total_present_worth,recycled_aggregate_credit,-0.036947601055579045,0.036947601055579045
489,total_present_worth,discount_rate,-0.20307404056725942,0.20307404056725942
489,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
489,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
489,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
489,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
489,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
489,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
489,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
490,total_present_worth,concrete_unit_cost,0.8263371123738309,0.8263371123738309
490,total_present_worth,stone_57_unit_cost,0.4898055519340662,0.4898055519340662
490,total_present_worth,rebar_unit_cost,0.007623242041993297,0.007623242041993297
490,total_present_worth,fiber_unit_cost,0.013673306032605324,0.013673306032605324
490,total_present_worth,demolition_cost,0.04716330670900932,0.04716330670900932
490,total_present_worth,crushing_cost,0.039260961991928384,0.039260961991928384
490,total_present_worth,recycled_aggregate_credit,-0.036921356192432545,0.036921356192432545
490,total_present_worth,discount_rate,-0.20306900104801726,0.20306900104801726
490,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
490,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
490,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
490,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
490,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
490,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
490,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
491,total_present_worth,concrete_unit_cost,0.8263056572748424,0.8263056572748424
491,total_present_worth,stone_57_unit_cost,0.48979409843815763,0.48979409843815763
491,total_present_worth,rebar_unit_cost,0.007638217274287287,0.007638217274287287
491,total_present_worth,fiber_unit_cost,0.015808255022483304,0.015808255022483304
491,total_present_worth,demolition_cost,0.04716329405755332,0.04716329405755332
491,total_present_worth,crushing_cost,0.03927940495580776,0.03927940495580776
491,total_present_worth,recycled_aggregate_credit,-0.03689881196992753,0.03689881196992753
491,total_present_worth,discount_rate,-0.20306421210792758,0.20306421210792758
491,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977769584489669,0.9977769584489669
491,gwp_total_project_kgco2e,stone_57_gwp_factor,0.03883156609390063,0.03883156609390063
491,gwp_total_project_kgco2e,rebar_gwp_factor,0.007511344995100538,0.007511344995100538
491,gwp_total_project_kgco2e,trucking_gwp_factor,0.04563580958535833,0.04563580958535833
491,gwp_total_project_kgco2e,demolition_gwp_factor,0.022312221555452892,0.022312221555452892
491,gwp_total_project_kgco2e,crushing_gwp_factor,0.025920117247872052,0.025920117247872052
491,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
492,total_present_worth,concrete_unit_cost,0.8795133693271334,0.8795133693271334
492,total_present_worth,stone_57_unit_cost,0.3848860320318424,0.3848860320318424
492,total_present_worth,rebar_unit_cost,0.007518706284223483,0.007518706284223483
492,total_present_worth,fiber_unit_cost,0.004570346844676139,0.004570346844676139
492,total_present_worth,demolition_cost,0.05054080217823233,0.05054080217823233
492,total_present_worth,crushing_cost,0.04094838806300336,0.04094838806300336
492,total_present_worth,recycled_aggregate_credit,-0.03852710247777884,0.03852710247777884
492,total_present_worth,discount_rate,-0.21531024063444787,0.21531024063444787
492,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
492,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
492,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
492,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
492,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
492,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
492,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
493,total_present_worth,concrete_unit_cost,0.8795101920510362,0.8795101920510362
493,total_present_worth,stone_57_unit_cost,0.3848856692047383,0.3848856692047383
493,total_present_worth,rebar_unit_cost,0.007523743283265497,0.007523743283265497
493,total_present_worth,fiber_unit_cost,0.005169770310579909,0.005169770310579909
493,total_present_worth,demolition_cost,0.05054084968642434,0.05054084968642434
493,total_present_worth,crushing_cost,0.040953424520029376,0.040953424520029376
493,total_present_worth,recycled_aggregate_credit,-0.038520748979088304,0.038520748979088304
493,total_present_worth,discount_rate,-0.21530928179935796,0.21530928179935796
493,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
493,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
493,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
493,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
493,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
493,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
493,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
494,total_present_worth,concrete_unit_cost,0.8794977159272231,0.8794977159272231
494,total_present_worth,stone_57_unit_cost,0.3848791402432957,0.3848791402432957
494,total_present_worth,rebar_unit_cost,0.007535652716006262,0.007535652716006262
494,total_present_worth,fiber_unit_cost,0.007427645811547058,0.007427645811547058
494,total_present_worth,demolition_cost,0.050538078753463236,0.050538078753463236
494,total_present_worth,crushing_cost,0.040970638447940265,0.040970638447940265
494,total_present_worth,recycled_aggregate_credit,-0.03849444591142978,0.03849444591142978
494,total_present_worth,discount_rate,-0.2153041652718916,0.2153041652718916
494,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
494,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
494,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
494,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
494,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
494,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
494,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
495,total_present_worth,concrete_unit_cost,0.8794763540553105,0.8794763540553105
495,total_present_worth,stone_57_unit_cost,0.3848758831767024,0.3848758831767024
495,total_present_worth,rebar_unit_cost,0.0075501664907960675,0.0075501664907960675
495,total_present_worth,fiber_unit_cost,0.009688409305859364,0.009688409305859364
495,total_present_worth,demolition_cost,0.05053932397925573,0.05053932397925573
495,total_present_worth,crushing_cost,0.0409909963586684,0.0409909963586684
495,total_present_worth,recycled_aggregate_credit,-0.03846786268687515,0.03846786268687515
495,total_present_worth,discount_rate,-0.21530050661914824,0.21530050661914824
495,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
495,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
495,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
495,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
495,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
495,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
495,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
496,total_present_worth,concrete_unit_cost,0.8794512004979886,0.8794512004979886
496,total_present_worth,stone_57_unit_cost,0.38486837546329145,0.38486837546329145
496,total_present_worth,rebar_unit_cost,0.007567024567250811,0.007567024567250811
496,total_present_worth,fiber_unit_cost,0.01194664610388266,0.01194664610388266
496,total_present_worth,demolition_cost,0.050539364056759746,0.050539364056759746
496,total_present_worth,crushing_cost,0.041010690119124275,0.041010690119124275
496,total_present_worth,recycled_aggregate_credit,-0.038443264576721314,0.038443264576721314
496,total_present_worth,discount_rate,-0.21529660021550834,0.21529660021550834
496,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
496,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
496,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
496,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
496,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
496,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
496,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
497,total_present_worth,concrete_unit_cost,0.8794232437218493,0.8794232437218493
497,total_present_worth,stone_57_unit_cost,0.3848557778005984,0.3848557778005984
497,total_present_worth,rebar_unit_cost,0.007582134699896855,0.007582134699896855
497,total_present_worth,fiber_unit_cost,0.014204382866417755,0.014204382866417755
497,total_present_worth,demolition_cost,0.05053760827205504,0.05053760827205504
497,total_present_worth,crushing_cost,0.04102564709461826,0.04102564709461826
497,total_present_worth,recycled_aggregate_credit,-0.03841617386467847,0.03841617386467847
497,total_present_worth,discount_rate,-0.21528964310490226,0.21528964310490226
497,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
497,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
497,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
497,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
497,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
497,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
497,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
498,total_present_worth,concrete_unit_cost,0.8793892830022199,0.8793892830022199
498,total_present_worth,stone_57_unit_cost,0.38484627346104255,0.38484627346104255
498,total_present_worth,rebar_unit_cost,0.007597333069502934,0.007597333069502934
498,total_present_worth,fiber_unit_cost,0.016462653791481062,0.016462653791481062
498,total_present_worth,demolition_cost,0.050535197328534086,0.050535197328534086
498,total_present_worth,crushing_cost,0.04104297515107319,0.04104297515107319
498,total_present_worth,recycled_aggregate_credit,-0.03839248202889299,0.03839248202889299
498,total_present_worth,discount_rate,-0.2152780365525268,0.2152780365525268
498,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984114134419246,0.9984114134419246
498,gwp_total_project_kgco2e,stone_57_gwp_factor,0.028937054729142826,0.028937054729142826
498,gwp_total_project_kgco2e,rebar_gwp_factor,0.007462498536969,0.007462498536969
498,gwp_total_project_kgco2e,trucking_gwp_factor,0.040095235130790094,0.040095235130790094
498,gwp_total_project_kgco2e,demolition_gwp_factor,0.022272134255308856,0.022272134255308856
498,gwp_total_project_kgco2e,crushing_gwp_factor,0.025997579724895033,0.025997579724895033
498,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
499,total_present_worth,concrete_unit_cost,0.9066030553077613,0.9066030553077613
499,total_present_worth,stone_57_unit_cost,0.3152929667002292,0.3152929667002292
499,total_present_worth,rebar_unit_cost,0.007385665065770266,0.007385665065770266
499,total_present_worth,fiber_unit_cost,0.00459282248756513,0.00459282248756513
499,total_present_worth,demolition_cost,0.05248184511606474,0.05248184511606474
499,total_present_worth,crushing_cost,0.041894240796821705,0.041894240796821705
499,total_present_worth,recycled_aggregate_credit,-0.039291331689956535,0.039291331689956535
499,total_present_worth,discount_rate,-0.22213394747221987,0.22213394747221987
499,gwp_total_project_kgco2e,concrete_gwp_factor,0.9987229741741772,0.9987229741741772
499,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022991674514092675,0.022991674514092675
499,gwp_total_project_kgco2e,rebar_gwp_factor,0.007433556482205423,0.007433556482205423
499,gwp_total_project_kgco2e,trucking_gwp_factor,0.0367670011035068,0.0367670011035068
499,gwp_total_project_kgco2e,demolition_gwp_factor,0.022250698552676283,0.022250698552676283
499,gwp_total_project_kgco2e,crushing_gwp_factor,0.026041891094640758,0.026041891094640758
499,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
500,total_present_worth,concrete_unit_cost,0.9065997902124959,0.9065997902124959
500,total_present_worth,stone_57_unit_cost,0.3152926977896371,0.3152926977896371
500,total_present_worth,rebar_unit_cost,0.007388861051979545,0.007388861051979545
500,total_present_worth,fiber_unit_cost,0.005214778812069912,0.005214778812069912
500,total_present_worth,demolition_cost,0.05248163973971266,0.05248163973971266
500,total_present_worth,crushing_cost,0.041900157544760064,0.041900157544760064
500,total_present_worth,recycled_aggregate_credit,-0.03928511417785805,0.03928511417785805
500,total_present_worth,discount_rate,-0.2221322889315765,0.2221322889315765
500,gwp_total_project_kgco2e,concrete_gwp_factor,0.9987229741741772,0.9987229741741772
500,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022991674514092675,0.022991674514092675
500,gwp_total_project_kgco2e,rebar_gwp_factor,0.007433556482205423,0.007433556482205423
500,gwp_total_project_kgco2e,trucking_gwp_factor,0.0367670011035068,0.0367670011035068
500,gwp_total_project_kgco2e,demolition_gwp_factor,0.022250698552676283,0.022250698552676283
500,gwp_total_project_kgco2e,crushing_gwp_factor,0.026041891094640758,0.026041891094640758
